,hospital_id,hospital_name,id,rating,timeElapsed,language,text,attributes,likeCount,sentiment,overall_sentiment,cleaned_reviews,theme,theme_name
93,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChZDSUhNMG9nS0VJQ0FnSUNDOGEtMU1BEAE,1,"{'value': 3, 'unit': 'year'}",en,This is the worst hospital nowadays u reach here at 5:00am and ur served late like 9:00am they talk rudely something has to be done the waiting area is congested not enough chairs it doesnt even deserve any star,{},2.0,-0.6908,negative,worst hospital nowadays u reach five 00 ur served late like nine 00 talk rudely something done waiting area congested enough chair doesnt even deserve star,0,Hospital Services
94,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChZDSUhNMG9nS0VJQ0FnSUN5bVp6ZU9REAE,4,"{'value': 3, 'unit': 'year'}",en,All health workers at KNH are experienced and give their best seevices to the sick indiscriminately,{},4.0,0.2263,negative,health worker knh experienced give best seevices sick indiscriminately,1,"Affordability, and Accessibility"
95,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChdDSUhNMG9nS0VJQ0FnSUNKNEtEN2pnRRAB,4,"{'value': 1, 'unit': 'year'}",en,All services are available and close to every payment method.,{},,0.0,negative,service available close every payment method,0,Hospital Services
96,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChdDSUhNMG9nS0VJQ0FnSUMwM3JQVjN3RRAB,1,"{'value': 4, 'unit': 'year'}",en,Very poor services. How can they discharge my patient after 3 days of admition without treatment. Very disappointing and dissatisfied,{},3.0,-0.5286,negative,poor service discharge patient three day admition without treatment disappointing dissatisfied,2,Facility Feedback
97,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChdDSUhNMG9nS0VJQ0FnSUNRcFpUaTF3RRAB,4,"{'value': 7, 'unit': 'year'}",en,Giant hospital in the country where all refferal cases go to. Well equiped with all morden treating machines and enough doctors in place.,{},1.0,0.2732,negative,giant hospital country refferal case go well equiped morden treating machine enough doctor place,4,Staff and Care Quality 
98,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChdDSUhNMG9nS0VJQ0FnSUNndXR5TXdnRRAB,5,"{'value': 5, 'unit': 'year'}",en,It has very equipped instruments and qualified staff who provide quality care,{},3.0,0.4939,neutral,equipped instrument qualified staff provide quality care,2,Facility Feedback
99,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChdDSUhNMG9nS0VJQ0FnSUNjNk9IdG1BRRAB,4,"{'value': 4, 'unit': 'year'}",en,Well equipped hospital and many workers and good service,{},1.0,0.6124,positive,well equipped hospital many worker good service,2,Facility Feedback
100,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChZDSUhNMG9nS0VJQ0FnSUN3enBmVFh3EAE,3,"{'value': 6, 'unit': 'year'}",en,"Kenyatta Hospital is the biggest referral hospital in Kenya.Mostly Special medical cases are handled at the Kenyatta Hospital as it has different department that handle different ailments with specialized doctors , technicians and nurses working under the different department.",{},4.0,0.4019,neutral,kenyatta hospital biggest referral hospital kenya mostly special medical case handled kenyatta hospital different department handle different ailment specialized doctor technician nurse working different department,1,"Affordability, and Accessibility"
101,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChdDSUhNMG9nS0VJQ0FnSUNkbU0zdXp3RRAB,2,"{'value': 6, 'unit': 'month'}",en,Very slow at the cassualty,{},,0.0,negative,slow cassualty,4,Staff and Care Quality 
102,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChdDSUhNMG9nS0VJQ0FnSUNoeXU3SW1nRRAB,5,"{'value': 1, 'unit': 'year'}",en,"Every Dr. Is available,  but, some you get them by appointment",{},,0.0,negative,every dr available get appointment,0,Hospital Services
103,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChZDSUhNMG9nS0VJQ0FnSURrMzRiM1l3EAE,5,"{'value': 5, 'unit': 'year'}",en,"India have donated a cancer treatment machine to this hosipatal for treatment of Kenyans who have cancer,  God bless india and modi",{},2.0,-0.7096,negative,india donated cancer treatment machine hosipatal treatment kenyan cancer god bless india modi,3,Improvement Areas
104,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChdDSUhNMG9nS0VJQ0FnSURBOTVXMjVRRRAB,5,"{'value': 6, 'unit': 'year'}",en,My bro was admitted here three yrs ago. The dcrs there were very friendly and kind to him.,{},,0.8204,positive,bro admitted three yr ago dcrs friendly kind,1,"Affordability, and Accessibility"
105,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChdDSUhNMG9nS0VJQ0FnSUQtbW9LRjJRRRAB,3,"{'value': 1, 'unit': 'year'}",en,It's a very busy place that you would never want find yourself in that situation...,{},2.0,-0.0572,negative,busy place would never want find situation ...,2,Facility Feedback
106,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChdDSUhNMG9nS0VJQ0FnSURUOXJQOWd3RRAB,5,"{'value': 2, 'unit': 'month'}",en,Exemplary,{},,0.0,negative,exemplary,4,Staff and Care Quality 
107,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChZDSUhNMG9nS0VJQ0FnSURKOEk3NURREAE,5,"{'value': 1, 'unit': 'year'}",en,Very good service offered here,{},,0.4927,neutral,good service offered,2,Facility Feedback
108,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChdDSUhNMG9nS0VJQ0FnSURwbWNqN25BRRAB,5,"{'value': 11, 'unit': 'month'}",en,A good treatment facility.,{},1.0,0.4404,neutral,good treatment facility,2,Facility Feedback
109,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChZDSUhNMG9nS0VJQ0FnSUN3MWZ6UUNBEAE,3,"{'value': 8, 'unit': 'year'}",en,The biggest public hospital in Kenya... Here you will find any specialized treatment,{},1.0,0.0,negative,biggest public hospital kenya ... find specialized treatment,0,Hospital Services
110,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChdDSUhNMG9nS0VJQ0FnSUNaZzVPRjBBRRAB,4,"{'value': 10, 'unit': 'month'}",en,They treat God heals,{},2.0,0.5859,neutral,treat god heals,4,Staff and Care Quality 
111,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChdDSUhNMG9nS0VJQ0FnSURrdlo2VjFRRRAB,3,"{'value': 5, 'unit': 'year'}",en,Kenyatta National hospital is the largest hospital in Kenya....and it has good medical treatments,{},1.0,0.4404,neutral,kenyatta national hospital largest hospital kenya .... good medical treatment,3,Improvement Areas
112,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChZDSUhNMG9nS0VJQ0FnSUN3eWQtdGNBEAE,5,"{'value': 6, 'unit': 'year'}",en,"Although it had some tough times with the management, it is an hospital that could solve many cases of illness particularly to the common mwananchi.",{},1.0,-0.34,negative,although tough time management hospital could solve many case illness particularly common mwananchi,1,"Affordability, and Accessibility"
113,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChdDSUhNMG9nS0VJQ0FnSUNBd2N1am1BRRAB,2,"{'value': 11, 'unit': 'year'}",en,Am a patient at ward 6c and tha nurses here are so ignorant and rude.they jus make me hate this place.,{},2.0,-0.7537,negative,patient ward six c tha nurse ignorant rude jus make hate place,0,Hospital Services
114,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChdDSUhNMG9nS0VJQ0FnSUR4bkxIWTlnRRAB,1,"{'value': 1, 'unit': 'year'}",en,"Warning ⚠️
Visit at your own expense.",{},,-0.34,negative,warning ⚠️ visit expense,0,Hospital Services
115,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChdDSUhNMG9nS0VJQ0FnSUNnNmVQUDVnRRAB,4,"{'value': 7, 'unit': 'year'}",en,Currently its the best public hospital. Great services affered.,{},1.0,0.8519,positive,currently best public hospital great service affered,0,Hospital Services
116,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChdDSUhNMG9nS0VJQ0FnSURjc1lDX2dBRRAB,4,"{'value': 4, 'unit': 'year'}",en,Very nice place for MEDICAL students in practice and patient treatment,{},1.0,0.4754,neutral,nice place medical student practice patient treatment,2,Facility Feedback
117,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChdDSUhNMG9nS0VJQ0FnSURBeFotNHJnRRAB,5,"{'value': 8, 'unit': 'year'}",en,I did my internship and am forever greatful for the experience . Best support staff,{},1.0,0.7845,positive,internship forever greatful experience best support staff,1,"Affordability, and Accessibility"
118,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChZDSUhNMG9nS0VJQ0FnSUNBeGFYS2VREAE,3,"{'value': 10, 'unit': 'year'}",en,At the renal department. i think diarisis  equipments need to be added  to speed up the same.process too slow,{},,0.0,negative,renal department think diarisis equipment need added speed process slow,3,Improvement Areas
119,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChZDSUhNMG9nS0VJQ0FnSUN3bzdXcmFBEAE,2,"{'value': 6, 'unit': 'year'}",en,Kenya's national referral  but I think it needs more equipment especially for cancer patients,{},,-0.8185,negative,kenya national referral think need equipment especially cancer patient,3,Improvement Areas
120,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChdDSUhNMG9nS0VJQ0FnSURyNXFXa3p3RRAB,5,"{'value': 4, 'unit': 'week'}",en,Good place,{},,0.4404,neutral,good place,2,Facility Feedback
121,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChZDSUhNMG9nS0VJQ0FnSUQ4dWFYdlpREAE,5,"{'value': 4, 'unit': 'year'}",en,Well  equipped  Hospital  with  many  workers  and  good  service,{},2.0,0.6124,positive,well equipped hospital many worker good service,2,Facility Feedback
122,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChZDSUhNMG9nS0VJQ0FnSUNlLVlmUUp3EAE,5,"{'value': 1, 'unit': 'year'}",en,Where the government subsidies the high bill of health care... caring and attentive care....,{},,0.4939,neutral,government subsidy high bill health care ... caring attentive care ....,0,Hospital Services
123,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChZDSUhNMG9nS0VJQ0FnSUNRMHIzVll3EAE,4,"{'value': 6, 'unit': 'year'}",en,"Visiting hours Visiting Hours

Mon - Sun.  12:30 - 2:00 pm
Mon - Fri.     4:30 - 6:00 pm
Sat - Sun.     4:30 - 5:30 pm",{},,0.0,negative,visiting hour visiting hour mon - sun twelve 30 - two 00 pm mon - fri four 30 - six 00 pm sat - sun four 30 - five 30 pm,3,Improvement Areas
124,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChdDSUhNMG9nS0VJQ0FnSUR5bnEtM3NBRRAB,5,"{'value': 3, 'unit': 'year'}",en,The best hospital in East and Central Africa.,{},1.0,0.6369,positive,best hospital east central africa,0,Hospital Services
125,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChZDSUhNMG9nS0VJQ0FnSUN5Nk5mSFRREAE,5,"{'value': 3, 'unit': 'year'}",en,Cool place to and I am ready to donate 1 kidney,{},2.0,0.5859,neutral,cool place ready donate one kidney,4,Staff and Care Quality 
126,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChZDSUhNMG9nS0VJQ0FnSUR1OG9uMmF3EAE,4,"{'value': 1, 'unit': 'year'}",en,I like that services are now being automated. Vaccination was a breeze.,{},2.0,0.3612,negative,like service automated vaccination breeze,3,Improvement Areas
127,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChZDSUhNMG9nS0VJQ0FnSUNSLXVtOE1BEAE,5,"{'value': 1, 'unit': 'year'}",en,The hospital has good services,{},,0.4404,neutral,hospital good service,2,Facility Feedback
128,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChdDSUhNMG9nS0VJQ0FnSURtLWZ2ZXFnRRAB,4,"{'value': 2, 'unit': 'year'}",en,Very busy but atleast with qualified doctors,{},1.0,0.0,negative,busy atleast qualified doctor,0,Hospital Services
129,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChZDSUhNMG9nS0VJQ0FnSURBODd6QlZREAE,5,"{'value': 7, 'unit': 'year'}",en,Best and greatest referral hospital in east and central Africa,{},3.0,0.8555,positive,best greatest referral hospital east central africa,0,Hospital Services
130,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChZDSUhNMG9nS0VJQ0FnSUNaMF9YZlhBEAE,4,"{'value': 10, 'unit': 'month'}",en,Just ok. Should upgrade.,{},,0.296,negative,ok upgrade,0,Hospital Services
131,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChZDSUhNMG9nS0VJQ0FnSURRdFpXVlRREAE,2,"{'value': 8, 'unit': 'year'}",en,The place has a lift which is always faulty and the fire exit are full during visiting hours.,{},,-0.5719,negative,place lift always faulty fire exit full visiting hour,2,Facility Feedback
132,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChdDSUhNMG9nS0VJQ0FnSUNnakpuWG5nRRAB,3,"{'value': 8, 'unit': 'year'}",en,Not fast enough services but all the same gives health services to alot of not very able people,{},,0.0,negative,fast enough service give health service alot able people,3,Improvement Areas
133,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChdDSUhNMG9nS0VJQ0FnSUN3LUlTMDlRRRAB,3,"{'value': 7, 'unit': 'year'}",en,Maybe it's just a public hospital thing... slow service response,{},1.0,0.0,negative,maybe public hospital thing ... slow service response,0,Hospital Services
134,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChZDSUhNMG9nS0VJQ0FnSUN3cEttYmVBEAE,5,"{'value': 7, 'unit': 'year'}",en,"The staff are friendly. There is good service,and the place is secure.",{},,0.8176,positive,staff friendly good serviceand place secure,2,Facility Feedback
135,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChZDSUhNMG9nS0VJQ0FnSUNDcFk2M01nEAE,5,"{'value': 3, 'unit': 'year'}",en,I am a nurse here and rate our performance highly.,{},1.0,0.0,negative,nurse rate performance highly,3,Improvement Areas
136,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChdDSUhNMG9nS0VJQ0FnSUNRNjU2TnJ3RRAB,2,"{'value': 8, 'unit': 'year'}",en,The place is not to the standard as to assist the low class cause it seems who knows you.......please serve everyone.and service to human is service  to God.,{},,0.0,negative,place standard assist low class cause seems know ....... please serve everyone service human service god,0,Hospital Services
137,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChdDSUhNMG9nS0VJQ0FnSURCOGRqcnZ3RRAB,5,"{'value': 1, 'unit': 'year'}",en,Emergency service executed well.,{},1.0,-0.128,negative,emergency service executed well,4,Staff and Care Quality 
138,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChZDSUhNMG9nS0VJQ0FnSURCdGJDelFBEAE,3,"{'value': 1, 'unit': 'year'}",en,"Room 14, at the cash point are very rude",{},,-0.5095,negative,room fourteen cash point rude,4,Staff and Care Quality 
139,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChdDSUhNMG9nS0VJQ0FnSURRaFlmUnhBRRAB,5,"{'value': 6, 'unit': 'year'}",en,Terrific service within the resources available. God bless,{},1.0,0.7906,positive,terrific service within resource available god bless,1,"Affordability, and Accessibility"
140,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChdDSUhNMG9nS0VJQ0FnSUN5bXJYSmpRRRAB,5,"{'value': 3, 'unit': 'year'}",en,Great hospital to receive treatment,{},1.0,0.6249,positive,great hospital receive treatment,2,Facility Feedback
141,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChZDSUhNMG9nS0VJQ0FnSUNSZzZhckVnEAE,5,"{'value': 1, 'unit': 'year'}",en,Doctor's plaza is the best,{},,0.6369,positive,doctor plaza best,0,Hospital Services
142,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChZDSUhNMG9nS0VJQ0FnSUNBaU92X1pBEAE,3,"{'value': 11, 'unit': 'year'}",en,Though it is a referral hospital the staff working there are demotivated it is so evident in their faces,{},,0.0,negative,though referral hospital staff working demotivated evident face,1,"Affordability, and Accessibility"
143,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChZDSUhNMG9nS0VJQ0FnSUN3eHJDQWJ3EAE,5,"{'value': 6, 'unit': 'year'}",en,i am willing to donate my one kidney can i,{},5.0,0.0,negative,willing donate one kidney,4,Staff and Care Quality 
144,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChZDSUhNMG9nS0VJQ0FnSURaNnFhX1VnEAE,2,"{'value': 10, 'unit': 'month'}",en,Poor customer experience,{},,-0.4767,negative,poor customer experience,2,Facility Feedback
145,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChdDSUhNMG9nS0VJQ0FnSUQtamEyZHBnRRAB,4,"{'value': 1, 'unit': 'year'}",en,From 6th Floor of the Facility: Blue Men,{},,0.0,negative,six th floor facility blue men,3,Improvement Areas
146,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChdDSUhNMG9nS0VJQ0FnSURZaHNpUnlnRRAB,5,"{'value': 5, 'unit': 'year'}",en,It's okay it has good services too.,{},3.0,0.5859,neutral,okay good service,2,Facility Feedback
147,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChdDSUhNMG9nS0VJQ0FnSUN3aHJxY3lnRRAB,1,"{'value': 7, 'unit': 'year'}",en,Poor services was here by 7:00am till 3:00pm yet to be attended,{},,-0.4767,negative,poor service seven 00 till three 00 pm yet attended,0,Hospital Services
148,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChZDSUhNMG9nS0VJQ0FnSURaM092OElBEAE,5,"{'value': 10, 'unit': 'month'}",en,Was good,{},,0.4404,neutral,good,2,Facility Feedback
149,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChdDSUhNMG9nS0VJQ0FnSURLc29qYjFnRRAB,5,"{'value': 3, 'unit': 'year'}",en,"KNH prime care ,nice service",{},2.0,0.7184,positive,knh prime care nice service,2,Facility Feedback
150,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChdDSUhNMG9nS0VJQ0FnSUNKdnVyWDJnRRAB,4,"{'value': 1, 'unit': 'year'}",en,"It was busy ,a lot of action",{},,0.0,negative,busy lot action,2,Facility Feedback
151,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChdDSUhNMG9nS0VJQ0FnSURRXzRDYmhRRRAB,4,"{'value': 6, 'unit': 'year'}",en,Clean & silent... Good doctors too.,{},,0.6808,positive,clean silent ... good doctor,2,Facility Feedback
152,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChdDSUhNMG9nS0VJQ0FnSUQtMkl2VWx3RRAB,5,"{'value': 1, 'unit': 'year'}",en,Great medical service,{},,0.6249,positive,great medical service,2,Facility Feedback
153,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChZDSUhNMG9nS0VJQ0FnSUQwaGVuMVNBEAE,5,"{'value': 4, 'unit': 'year'}",en,Sufficient n quick services... satisfied.,{},4.0,0.4215,neutral,sufficient n quick service ... satisfied,3,Improvement Areas
154,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChdDSUhNMG9nS0VJQ0FnSUNtZ3ZyMzFnRRAB,1,"{'value': 2, 'unit': 'year'}",en,"Very poor and slow services, very rude and ignorant staffs",{},1.0,-0.8422,negative,poor slow service rude ignorant staff,4,Staff and Care Quality 
155,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChZDSUhNMG9nS0VJQ0FnSURabnJIeFFBEAE,5,"{'value': 10, 'unit': 'month'}",en,Loved it,{},,0.5994,neutral,loved,4,Staff and Care Quality 
156,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChdDSUhNMG9nS0VJQ0FnSUNBdjhURWpRRRAB,1,"{'value': 7, 'unit': 'year'}",en,Most helpful hospital in  and outside the country,{},,0.4754,neutral,helpful hospital outside country,0,Hospital Services
157,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChZDSUhNMG9nS0VJQ0FnSURBekl1cWFREAE,4,"{'value': 7, 'unit': 'year'}",en,"The organisation's motto says it all
We listen, we care",{},,0.4939,neutral,organisation motto say listen care,0,Hospital Services
158,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChZDSUhNMG9nS0VJQ0FnSUNvNzlfUFZ3EAE,5,"{'value': 5, 'unit': 'year'}",en,The best public hospital in Kenya,{},1.0,0.6369,positive,best public hospital kenya,0,Hospital Services
159,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChdDSUhNMG9nS0VJQ0FnSURDOXI2YjlBRRAB,1,"{'value': 3, 'unit': 'year'}",en,Please employ learned security guards,{},2.0,0.5719,neutral,please employ learned security guard,4,Staff and Care Quality 
160,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChdDSUhNMG9nS0VJQ0FnSUNBdzV6Q3ZBRRAB,3,"{'value': 6, 'unit': 'year'}",en,"well maintained environment, good place.",{},1.0,0.6124,positive,well maintained environment good place,2,Facility Feedback
161,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChZDSUhNMG9nS0VJQ0FnSUNjOFozdk1BEAE,5,"{'value': 4, 'unit': 'year'}",en,It helps solve issues without movement,{},,0.5267,neutral,help solve issue without movement,0,Hospital Services
162,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChZDSUhNMG9nS0VJQ0FnSUNReU11WUdBEAE,4,"{'value': 10, 'unit': 'year'}",en,I like knh for being a one stop health facility.,{},,0.0772,negative,like knh one stop health facility,1,"Affordability, and Accessibility"
163,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChdDSUhNMG9nS0VJQ0FnSUN4MS1hbzVRRRAB,5,"{'value': 1, 'unit': 'year'}",en,Good for treatment,{},,0.4404,neutral,good treatment,2,Facility Feedback
164,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChdDSUhNMG9nS0VJQ0FnSURnMWNxSXJBRRAB,3,"{'value': 10, 'unit': 'year'}",en,Kindly wea is rbtc in this hospital?,{},,0.4939,neutral,kindly wea rbtc hospital,0,Hospital Services
165,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChZDSUhNMG9nS0VJQ0FnSUNGN2ZDX0FREAE,5,"{'value': 9, 'unit': 'month'}",en,Cool,{},,0.3182,negative,cool,4,Staff and Care Quality 
166,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChZDSUhNMG9nS0VJQ0FnSUNoX19pSUVnEAE,4,"{'value': 1, 'unit': 'year'}",en,Accident and emergency view,{},1.0,-0.6908,negative,accident emergency view,3,Improvement Areas
167,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChZDSUhNMG9nS0VJQ0FnSUNndFozeFNBEAE,5,"{'value': 7, 'unit': 'year'}",en,Biggest refferal hospital in kenya.,{},,0.0,negative,biggest refferal hospital kenya,3,Improvement Areas
168,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChdDSUhNMG9nS0VJQ0FnSURvdjhHQ2dnRRAB,4,"{'value': 5, 'unit': 'year'}",en,When u go there....All your problems are over,{},1.0,-0.4019,negative,u go .... problem,1,"Affordability, and Accessibility"
169,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChdDSUhNMG9nS0VJQ0FnSUNBMmJuSTNRRRAB,3,"{'value': 8, 'unit': 'year'}",en,Is good hospital for many people,{},,0.4404,neutral,good hospital many people,2,Facility Feedback
170,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChZDSUhNMG9nS0VJQ0FnSUNZc01iZlNBEAE,5,"{'value': 5, 'unit': 'year'}",en,Biggest national hospital in kenya!,{},,0.0,negative,biggest national hospital kenya,3,Improvement Areas
171,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChdDSUhNMG9nS0VJQ0FnSUNKazhDRnB3RRAB,5,"{'value': 1, 'unit': 'year'}",en,Good reception,{},,0.4404,neutral,good reception,2,Facility Feedback
172,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChZDSUhNMG9nS0VJQ0FnSUNwb0tITWNnEAE,5,"{'value': 1, 'unit': 'year'}",en,Nice,{},,0.4215,neutral,nice,2,Facility Feedback
173,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChdDSUhNMG9nS0VJQ0FnSURzX3NLeW9nRRAB,5,"{'value': 4, 'unit': 'year'}",en,It has modern technology,{},1.0,0.0,negative,modern technology,1,"Affordability, and Accessibility"
174,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChZDSUhNMG9nS0VJQ0FnSUM1emFXVVdBEAE,5,"{'value': 9, 'unit': 'month'}",en,It was amazing,{},1.0,0.5859,neutral,amazing,4,Staff and Care Quality 
175,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChZDSUhNMG9nS0VJQ0FnSURnZ2IyV0l3EAE,5,"{'value': 7, 'unit': 'year'}",en,Internationally recognised with good service,{},,0.4404,neutral,internationally recognised good service,0,Hospital Services
176,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChdDSUhNMG9nS0VJQ0FnSUR5X2FtMzd3RRAB,3,"{'value': 3, 'unit': 'year'}",en,Well outlined processes,{},,0.2732,negative,well outlined process,3,Improvement Areas
177,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChdDSUhNMG9nS0VJQ0FnSURNdkstd21nRRAB,4,"{'value': 4, 'unit': 'year'}",en,Quite good professional service,{},1.0,0.4927,neutral,quite good professional service,2,Facility Feedback
178,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChdDSUhNMG9nS0VJQ0FnSUR4NGJlbTJRRRAB,5,"{'value': 1, 'unit': 'year'}",en,Good,{},,0.4404,neutral,good,2,Facility Feedback
179,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChdDSUhNMG9nS0VJQ0FnSUNnc1AyYXdRRRAB,4,"{'value': 7, 'unit': 'year'}",en,Best of the best delayed treatment,{},,0.8176,positive,best best delayed treatment,3,Improvement Areas
180,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChZDSUhNMG9nS0VJQ0FnSURvajhtTklREAE,5,"{'value': 5, 'unit': 'year'}",en,The Main Referral hospital in Kenya.,{},,0.0,negative,main referral hospital kenya,0,Hospital Services
181,ChIJLwCPTuwQLxgRAUdND1TKttY,Kenyatta National Hospital,ChZDSUhNMG9nS0VJQ0FnSURRdXJfeVNnEAE,3,"{'value': 10, 'unit': 'year'}",en,Welcoming my new cousin to this planet,{},,0.4404,neutral,welcoming new cousin planet,3,Improvement Areas
